price,price_liter,title,promotion,brand,container,volumen_unid,quantity_pack,image_url,supermarket,id
0.48,1.92,damm lemon cerveza rubia con limón clara mediterránea botella 25 cl (6 partes de cerveza y 4 partes de limón) ,No promotion,damm,botella,25 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201607/26/00118602202634____2__40x40.jpg,El Corte Ingles,882
1.3,1.3,xibeca cerveza rubia botella 1 l ,No promotion,xibeca,botella,1 l ,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118602200406____1__40x40.jpg,El Corte Ingles,883
5.88,17.82,xibeca cerveza rubia pack 12 latas 33 cl ,No promotion,xibeca,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201507/03/00118600301560____1__325x325.jpg,El Corte Ingles,884
4.8,1.6,xibeca cerveza rubia pack 12 botellas 25 cl ,No promotion,xibeca,botella,25 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118602202170____1__325x325.jpg,El Corte Ingles,885
0.54,1.64,xibeca cerveza rubia lata 33 cl ,No promotion,xibeca,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118600300190____1__325x325.jpg,El Corte Ingles,886
2.45,1.63,xibeca cerveza rubia pack 6 botellas 25 cl ,No promotion,xibeca,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118602200265____2__325x325.jpg,El Corte Ingles,887
4.99,1.26,victoria cerveza rubia especial malagueña pack 12 latas 33 cl ,No promotion,victoria,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118600301453____3__325x325.jpg,El Corte Ingles,888
2.99,1.99,victoria cerveza rubia especial de malaga 1929 pack 6 botellas 25 cl ,No promotion,victoria,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118602202188____1__325x325.jpg,El Corte Ingles,889
0.61,1.85,victoria cerveza rubia especial malagueña lata 33 cl ,No promotion,victoria,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118600301123____2__325x325.jpg,El Corte Ingles,890
1.49,1.49,victoria cerveza rubia nacional especial malagueña botella 1 l ,No promotion,victoria,botella,1 l ,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118602201776____1__325x325.jpg,El Corte Ingles,891
9.35,1.56,estrella del sur cerveza rubia nacional pack 24 botellas 25 cl ,No promotion,estrella del sur,botella,25 cl,24,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118602202931____1__325x325.jpg,El Corte Ingles,892
1.33,1.33,estrella del sur cerveza rubia nacional botella 1 l ,No promotion,estrella del sur,botella,1 l ,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118602202881____1__40x40.jpg,El Corte Ingles,893
7.66,1.93,keler cerveza rubia pack 12 latas 33 cl ,No promotion,keler,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201507/03/00118600301545____1__40x40.jpg,El Corte Ingles,894
0.65,1.97,keler cerveza rubia lata 33 cl ,No promotion,keler,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118600300216____1__40x40.jpg,El Corte Ingles,895
0.97,1.94,keler cerveza rubia lata 50 cl ,No promotion,keler,lata,50 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201507/02/00118600301537____1__40x40.jpg,El Corte Ingles,896
3.3,3.0,doro bilbao 1912 cerveza rubia pack 6 botellas 25 cl ,No promotion,oro,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201910/18/00118602203368____2__40x40.jpg,El Corte Ingles,897
3.0,0.76,aliada cerveza rubia lager pack 12 latas 33 cl ,No promotion,aliada,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118600301289____1__40x40.jpg,El Corte Ingles,898
1.6,1.07,aliada cerveza rubia nacional pack 6 botellas 25 cl ,No promotion,aliada,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118602202089____1__40x40.jpg,El Corte Ingles,899
0.65,0.65,aliada cerveza rubia nacional botella 1 l ,No promotion,aliada,botella,1 l ,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118602201560____1__40x40.jpg,El Corte Ingles,900
5.0,1.68,ambar cerveza rubia especial pack 9 latas 33 cl ,No promotion,ambar,lata,33 cl,9,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201704/05/00118600300133____3__325x325.jpg,El Corte Ingles,901
3.25,13.0,ambar cerveza rubia especial pack 6 botellas 25 cl ,No promotion,ambar,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201809/26/00118602200133____4__325x325.jpg,El Corte Ingles,902
6.29,2.1,ambar cerveza rubia especial pack 12 botellas 25 cl ,2ª-50%2ª unidad al 50% de descuento,ambar,botella,25 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201811/05/00118602200141____4__325x325.jpg,El Corte Ingles,903
1.39,3.16,ambar cerveza rubia variedad ipa extra lopulada lata 44 cl ,No promotion,ambar ipa,lata,44 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201806/21/00118600301974____2__325x325.jpg,El Corte Ingles,904
0.96,2.91,ambar cerveza rubia especial sin gluten botella 33 cl ,No promotion,ambar sin gluten,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201809/26/00118651000079____7__325x325.jpg,El Corte Ingles,905
1.25,3.79,ambar 1900 cerveza rubia nacional de alta fermentación botella 33 cl ,No promotion,ambar 1900,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201809/26/00118602800296____2__325x325.jpg,El Corte Ingles,906
0.69,2.09,ambar cerveza rubia especial sin gluten lata 33 cl ,No promotion,ambar sin gluten,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201809/26/00118651000053____7__325x325.jpg,El Corte Ingles,907
0.69,2.09,ambar cerveza rubia especial lata 33 cl ,No promotion,ambar,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201809/26/00118600300091____3__325x325.jpg,El Corte Ingles,908
1.49,4.52,ambar cerveza rubia variedad ipa extra lopulada botella 33 cl ,No promotion,ambar ipa,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201807/03/00118602203137____2__325x325.jpg,El Corte Ingles,909
0.96,2.91,ambar cerveza rubia especial botella 33 cl ,No promotion,ambar,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201810/31/00118602200091____3__325x325.jpg,El Corte Ingles,910
1.37,1.37,ambar clásica cerveza rubia nacional botella 1 l ,No promotion,ambar,botella,1 l ,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201810/31/00118602200109____4__40x40.jpg,El Corte Ingles,911
0.98,1.96,ambar cerveza rubia especial lata 50 cl ,No promotion,ambar,lata,50 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201810/31/00118600300067____2__40x40.jpg,El Corte Ingles,912
11.69,1.95,ambar cerveza rubia nacional especial pack 24 botellas 25 cl ,No promotion,ambar,botella,25 cl,24,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201512/14/00200502200801____1__40x40.jpg,El Corte Ingles,913
0.87,2.64,ambar export cerveza rubia nacional extrafuerte tres maltas de doble fermentación lata 33 cl ,2ª-50%2ª unidad al 50% de descuento,ambar export,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201809/26/00118600300836____3__40x40.jpg,El Corte Ingles,914
4.15,27.67,ambar export cerveza rubia nacional extra fuerte pack 6 botellas 25 cl ,No promotion,ambar export,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202006/30/00118602800270____7__40x40.jpg,El Corte Ingles,915
0.98,2.97,ambar export cerveza rubia red brew 3 maltas botella 33 cl doble periodo de fermentación y lenta maduración en bodega ,No promotion,ambar export,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202006/30/00118602800858____6__40x40.jpg,El Corte Ingles,916
3.59,2.99,moritz cerveza rubia nacional botella pack 6 botellas 20 cl ,No promotion,moritz,botella,20 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201812/12/00118602202196____1__40x40.jpg,El Corte Ingles,917
1.09,3.3,moritz cerveza rubia nacional botella 33 cl ,No promotion,moritz,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201901/10/00118602200950____2__40x40.jpg,El Corte Ingles,918
0.77,2.33,moritz cerveza rubia nacional lata 33 cl ,No promotion,moritz,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201901/10/00118600301172____3__40x40.jpg,El Corte Ingles,919
25.14,3.17,moritz cerveza rubia pack 24 botellas 33 cl ,No promotion,moritz,botella,33 cl,24,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201901/10/00118602202840____6__40x40.jpg,El Corte Ingles,920
6.44,2.17,moritz cerveza rubia pack 9 latas 33 cl ,No promotion,moritz,lata,33 cl,9,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201901/11/00118600301685____6__40x40.jpg,El Corte Ingles,921
1.19,3.61,moritz epidor cerveza rubia nacional extra botella 33 cl ,No promotion,moritz,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201901/10/00118602800411____3__40x40.jpg,El Corte Ingles,922
0.98,2.97,moritz epidor cerveza rubia nacional lata 33 cl ,No promotion,moritz,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201901/10/00118602700157____3__325x325.jpg,El Corte Ingles,923
3.99,3.32,moritz epidor cerveza rubia extra pack 6 botellas 20 cl ,No promotion,moritz,botella,20 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201901/10/00118602800734____6__325x325.jpg,El Corte Ingles,924
2.09,6.33,brabante oro cerveza rubia de doble fermentación mezcla de maltas botella 33 cl ,No promotion,brabante,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/24/00118603603020____1__325x325.jpg,El Corte Ingles,925
1.65,5.0,brabante lager cerveza rubia tipo lager especial botella 33 cl ,No promotion,brabante,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/24/00118603603038____1__325x325.jpg,El Corte Ingles,926
2.19,6.64,brabante gran triple cerveza rubia doble fermentación alargada botella 33 cl ,No promotion,brabante,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/24/00118603100480____1__325x325.jpg,El Corte Ingles,927
0.59,1.79,"mahou 0,0 cerveza tostada sin alcohol lata 33 cl ",No promotion,"mahou sin alcohol 0,0%",lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201705/23/00118604400475____1__325x325.jpg,El Corte Ingles,928
0.59,1.79,"san miguel 0,0 cerveza sin alcohol con zumo natural de limón lata 33 cl ",No promotion,"san miguel sin alcohol 0,0%",lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201607/08/00118604600603____3__325x325.jpg,El Corte Ingles,929
2.65,1.77,"san miguel 0,0 cerveza sin alcohol con zumo natural de limón pack 6 botellas 25 cl ",No promotion,"san miguel sin alcohol 0,0%",botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201705/09/00118604400467____1__40x40.jpg,El Corte Ingles,930
0.62,1.88,"san miguel 0,0 cerveza sin alcohol con zumo natural de manzana lata 33 cl ",No promotion,"san miguel sin alcohol 0,0%",lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201607/08/00118604600355____2__40x40.jpg,El Corte Ingles,931
2.97,1.98,"san miguel 0,0 cerveza rubia sabor manzana sin alcohol pack 6 botellas 25 cl ",No promotion,"san miguel sin alcohol 0,0%",botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201607/08/00118604600371____1__40x40.jpg,El Corte Ingles,932
2.45,1.63,shandy cruzcampo cerveza sin alcohol sabor limón pack 6 botellas 25 cl ,2ª-50%2ª unidad al 50% de descuentoPuedes combinar productos ¡pulsa aquí!,"cruzcampo shandy sin alcohol 0,0%",botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118604600330____2__40x40.jpg,El Corte Ingles,933
0.59,1.79,shandy cruzcampo cerveza sin alcohol sabor limón lata 33 cl ,No promotion,"cruzcampo shandy sin alcohol 0,0%",lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118604600348____6__40x40.jpg,El Corte Ingles,934
0.65,1.97,"buckler 0,0 radler cerveza rubia sin alcohol con zumo natural de limón lata 33 cl ",No promotion,buckler,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118604400392____2__40x40.jpg,El Corte Ingles,935
6.31,1.59,mixta shandy mahou cerveza sin alcohol con gaseosa sabor limón pack 12 latas 33 cl ,No promotion,mahou mixta,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201407/14/00118604600744____1__40x40.jpg,El Corte Ingles,936
0.55,1.67,mixta shandy mahou cerveza sin alcohol con gaseosa sabor limón lata 33 cl ,No promotion,mahou mixta,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201607/08/00118604600363____1__40x40.jpg,El Corte Ingles,937
2.99,1.99,mixta shandy mahou cerveza sin alcohol con gaseosa sabor limón pack 6 botellas 25 cl ,No promotion,mahou mixta,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201607/08/00118604600389____1__40x40.jpg,El Corte Ingles,938
0.61,1.85,"free damm 0,0% cerveza sin alcohol con sabor a limón lata 33 cl ",No promotion,free damm,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118604600538____2__40x40.jpg,El Corte Ingles,939
1.15,3.48,clausthaler lemon cerveza alemana sin alcohol con sabor a limón botella 33 cl ,No promotion,clausthaler,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202006/25/00118604600801____4__40x40.jpg,El Corte Ingles,940
0.65,1.97,"ambar radler 0,0 cerveza sin alcohol con limón lata 33 cl ",No promotion,"ambar radler sin alcohol 0,0%",lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202006/24/00118604600421____2__325x325.jpg,El Corte Ingles,941
2.65,1.77,"ambar radler 0,0 cerveza sin alcohol con limón pack 6 botella 25 cl ",No promotion,"ambar radler sin alcohol 0,0%",botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202006/24/00118604600470____5__325x325.jpg,El Corte Ingles,942
1.23,2.46,franziskaner cerveza rubia de trigo sin alcohol botella 50 cl ,No promotion,franziskaner,botella,50 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118605501727____1__325x325.jpg,El Corte Ingles,943
0.85,2.58,superbock cerveza negra portuguesa sin alcohol botella 33 cl ,No promotion,super bock,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201602/08/00118605501883____1__325x325.jpg,El Corte Ingles,944
7.68,1.94,heineken cerveza rubia holanda pack 12 latas 33 cl ,No promotion,heineken,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118601700406____15__325x325.jpg,El Corte Ingles,945
3.75,2.5,heineken cerveza rubia holandesa pack 6 botellas 25 cl ,No promotion,heineken,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118603600257____13__325x325.jpg,El Corte Ingles,946
11.79,1.98,heineken cerveza rubia holanda pack 18 latas 33 cl ,No promotion,heineken,lata,33 cl,18,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118601700802____11__325x325.jpg,El Corte Ingles,947
0.7,2.12,heineken cerveza rubia holanda lata 33 cl ,No promotion,heineken,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118601700125____12__40x40.jpg,El Corte Ingles,948
6.55,3.28,"heineken the sub torp cerveza rubia holandesa barril 2 l sólo compatible con máquina ""the sub"" ",No promotion,heineken,barril,2 l ,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201410/31/00118601700877____1__40x40.jpg,El Corte Ingles,949
1.16,3.52,heineken cerveza rubia lager holandesa botella 33 cl ,No promotion,heineken,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202006/19/00118603600166____16__40x40.jpg,El Corte Ingles,950
18.32,3.66,heineken cerveza rubia holanda barril 5 l ,No promotion,heineken,barril,5 l ,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118601700364____8__40x40.jpg,El Corte Ingles,951
1.17,2.34,heineken cerveza rubia holanda lata 50 cl ,No promotion,heineken,lata,50 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118601700133____12__40x40.jpg,El Corte Ingles,952
1.39,4.21,sol cerveza rubia mejicana botella 33 cl ,No promotion,sol,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118603600216____2__40x40.jpg,El Corte Ingles,953
1.99,6.63,affligem blonde cerveza rubia doble fermentación belga botella 30 cl ,No promotion,affligem,botella,30 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118603602766____2__40x40.jpg,El Corte Ingles,954
1.27,3.58,"corona cerveza rubia mejicana botella 35,50 cl ",No promotion,corona,botella,"35,50 cl",1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/27/00118603600117____6__40x40.jpg,El Corte Ingles,955
0.83,2.52,budweiser cerveza rubia estadounidense lata 33 cl ,No promotion,budweiser,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202001/30/00118601700158____3__325x325.jpg,El Corte Ingles,956
3.69,2.46,budweiser cerveza rubia americana pack 6 botellas 25 cl ,No promotion,budweiser,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202001/30/00118603600992____2__325x325.jpg,El Corte Ingles,957
7.14,2.16,budweiser cerveza rubia estadounidense pack 10 latas 33 cl ,No promotion,budweiser,lata,33 cl,10,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202001/30/00118601700992____11__325x325.jpg,El Corte Ingles,958
1.04,3.15,budweiser cerveza rubia americana botella 33 cl ,No promotion,budweiser,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202001/30/00118603600190____7__325x325.jpg,El Corte Ingles,959
4.75,3.77,coronita cerveza rubia mejicana pack 6 botellas 21 cl ,No promotion,coronita,botella,21 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201609/19/00118603603111____2__325x325.jpg,El Corte Ingles,960
6.32,3.01,coronita cerveza rubia mejicana pack 10 botellas 21 cl ,No promotion,coronita,botella,21 cl,10,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201807/03/00118603603277____7__325x325.jpg,El Corte Ingles,961
1.39,4.21,stella artois cerveza rubia lager belga botella 33 cl ,No promotion,stella artoi,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118603601636____1__325x325.jpg,El Corte Ingles,962
7.62,3.85,stella artois cerveza rubia lager belga pack 6 latas 33 cl ,No promotion,stella artoi,lata,33 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118601700984____4__325x325.jpg,El Corte Ingles,963
1.39,4.21,leffe blonde cerveza rubia belga botella 33 cl ,No promotion,leffe,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118602900443____1__325x325.jpg,El Corte Ingles,964
1.55,4.7,leffe cerveza rubia triple belga  de abadía botella 33 cl ,No promotion,leffe,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118603603517____3__40x40.jpg,El Corte Ingles,965
3.19,4.25,leffe cerveza rubia blonde belga botella 75 cl ,No promotion,leffe,botella,75 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118602900575____1__40x40.jpg,El Corte Ingles,966
1.59,4.82,grimbergen double cerveza rubia belga botella 33 cl ,No promotion,grimbergen,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/13/00118607900158____3__40x40.jpg,El Corte Ingles,967
1.59,4.82,grimbergen blonde cerveza rubia belga botella 33 cl ,No promotion,grimbergen,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201607/08/00118602900484____1__40x40.jpg,El Corte Ingles,968
4.25,5.67,grimbergen double cerveza rubia belga botella 75 cl ,No promotion,grimbergen,botella,75 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201711/24/00118602900658____6__40x40.jpg,El Corte Ingles,969
1.54,4.67,warsteiner premium verum cerveza rubia alemana botella 33 cl ,No promotion,warsteiner,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118603602014____1__40x40.jpg,El Corte Ingles,970
1.48,2.96,warsteiner cerveza alemana pilsen lata 50 cl ,No promotion,warsteiner,lata,50 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201607/08/00118601700422____1__40x40.jpg,El Corte Ingles,971
0.79,2.39,superbock cerveza rubia portuguesa botella 33 cl ,No promotion,super bock,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201602/08/00118603603004____1__40x40.jpg,El Corte Ingles,972
